,idCoor,Latitud,Longitud
40,3ed149f7984e4ce9b0fdf55ea6b4c5c8,0.20958249342864935,-78.46054492257127
41,023b123876c84e5aae76097ac85a6302,0.4612298467679146,-78.23172565877918
42,969473e77f1b452880212ee3269f0b01,0.693949899797683,-78.78032487782808
43,40ce1baa39d54fb8b2faf0e30cdb1ef7,0.5181477770096867,-78.29218498130153
44,a8dc3dfcf8c44fcbb2a83325db89f246,0.5583543798541677,-78.23920613687017
45,f23ec5c2ee9040b1a444e0dcfc72873f,0.01828831011731813,-78.41524695657874
46,41ed4939d6664d1eb23f07a8adb4aa8e,0.5871462116192834,-78.21609245833135
47,aba24f47199e4a55a2eaaa6b02814a0a,0.40636745731598733,-78.9591184983358
48,95d62319c02d4d3eb9d0b523f2fcfb3b,0.43489053244043896,-78.09575162646321
49,4890f0b2ef024c7e882e6f8addbf666c,0.3142848887122618,-78.57178847274186
50,c7951545ff8e479faf15afa3b826fd2d,0.04080319448537683,-78.49997622555335
51,597e813b15cb4efead50d4c942b7a5e0,0.6300609293319157,-78.42546371286495
52,e9de7cfe374843908d5b98acecc403fa,0.5509194312788019,-78.37008650026534
53,df2485cad893449b86c054a94adb38b9,0.40029106689083216,-78.73905909043198
54,4c790fc81f664418bf25aa20fa43740f,0.37433570737619604,-78.30696880071164
55,f7617c9dac4c454190e384ad696703b0,0.5154344898616618,-78.95318214910064
56,0b6408d0db294ce1b2bf1162be31d78d,0.4545379297572754,-78.48504593743799
57,cae2aca02fd548c5ad34a02ec6ea9b71,0.43973898300785474,-78.55349572860754
58,d79167e20b254d2fb5f4562943476528,0.2848302859261145,-78.92194417963972
59,9de2e7e0e3454d718a16afeb004f1960,0.08439394096230839,-78.96798396562644
60,ee983acc59284254acea893a6a97dee3,0.495171557100284,-78.99349071255034
61,0b981a60f18145b496c83ce2a65a5812,0.37210771647860913,-78.81552883064916
62,6190037dea8f4096a0397477b64c8dc1,0.037045525396107205,-78.61597962886242
63,180bb299f3e649b8a025c24e8871994c,0.6722553510706186,-78.48893211717741
64,6f258659da70445a8959d847d4caf358,0.8113476538954278,-78.47866934564351
65,e227e5bfaf3f495e91c96229c35d3534,0.205302170439851,-78.6971418288659
66,b4f6c59964d544cc9aa60bf515d07153,0.6724798955592587,-78.53536368643354
67,8aea285a4f8a4529966f3065f8fa3dc3,0.3398997463802952,-78.35164649370294
68,5f3a649752a24696b4be9fd4d659602f,0.6360133751160769,-78.78926690731112
69,e09b2c18e6514322ba14571c506661c3,0.3134774959708117,-78.67356001936994
70,5cfa3fe1f0204e7eb3a450258671ff6b,0.4808277283334524,-78.59965600021091
71,d419594f22e14b07bffccf620ef1940c,0.6882667761024913,-78.70102770668903
72,91b3caf6a441475689157625480817c6,0.7053653290338683,-78.81432779652599
73,9532632d194f4e07a1ece5b853bda0d9,0.20037796655103468,-78.95227649861894
74,f545e668aa594f3c8b325f616464b5a0,0.5075393406590193,-78.04737526290495
75,ae6a6d2dbc8a42779ebdba31a893f23b,0.2887856453248361,-78.21550239862533
76,d135c83465ff455484a27641da4191e9,0.44870367137183775,-78.72404852292911
77,14621b6eff7c41d18c6b13b7555dca8d,0.1628811851459318,-78.86399651366503
78,737deea7193e455895488b2501caf60f,0.5023177506763808,-78.18036203998297
79,aaceca210dc3422e9bb9540c6abfde2b,0.7642409633994375,-78.9416599562966
80,623078b3158f45a4a0807ade1a6a670e,0.7721749145700628,-78.95410198957585
81,e3d4bd3484894ab6af529f017f1b2ac0,0.28655327057691465,-78.70803601172904
82,f201034b36374cb79dcc8a449bbd7868,0.21963824423952996,-78.45104546168804
83,586ead294cac43af8ea446d6ec894821,0.7888013689362069,-78.88698348548786
84,84061a10e65940cb9fcd104ef5d89edb,0.6601616825702997,-78.58872501808466
85,34a0e11012d8492ba789075241cfc300,0.25115262831447804,-78.69924820062167
86,e654e5ac3c0b4eeeb6dca6f3c783bbc1,0.8956927594331635,-78.75798234229477
87,2a20aa2130e44f7c89aed14c7acd7600,0.4605331433262561,-78.05647088330642
88,ad39fc533e534c629c5925916a0a31fb,0.5509847859295838,-78.1284320634542
89,4f8815c297ab47bd817933f72b48d276,0.4323909002255735,-78.62928633473334
90,1d428ce0b2f440aab8a5d5dc0caf84f6,0.7685470258241212,-78.12581885651029
91,c8f9836e35d74502b89d89baa9466810,0.44928397390886887,-78.9203353386965
92,4b9ed2e05eb840c583fda643dcd713a9,0.39553717331717725,-78.72367082937926
93,855d813629ab41329c89e5b6a1fa791b,0.5521004721165979,-78.3919485437636
94,f29eba937f804873a03952bb24a9e8d2,0.5111272526749627,-78.46508439691547
95,a0a8adc5f0304c3da6c641249ca2bf4f,0.7196951607129783,-78.80061165915168
96,e58e9e708df84e2084c067180242d2eb,0.7609789111101083,-78.9599961145476
97,58a5e0f14f794720a7bf456fa51e639c,0.7814824802693997,-78.39222678527618
98,656829c6dc634990857f07a6dbfc7de7,0.16372986817057222,-78.66857623815756
99,bdb44072a9894ea7afbbae8653c8998a,0.8226522790931137,-78.66430887617275
100,b0b2a4850aac4d2192c4d1bf809a765c,0.7184811746679876,-78.25440713631718
101,9b0ff4ff7bfd4573a442c52f4342b3c4,0.10696707012400802,-78.34872002099479
102,b44348a7ebc54750bdd340b962a6bfee,0.2334545220021931,-78.33672849788327
103,d5deb91f216c4d2d86e2081b5c714bf4,0.06105754039954443,-78.77922147680364
104,f309763933c94af2ad194c8e964913bb,0.11328104014488004,-78.33903870773361
105,1cc1a714bf7a451dac52d6aa26ecbc1c,0.5118599596769807,-78.33141905784068
106,ef9c870a86c749de955032d7869ba9fc,0.19108047800451228,-78.39241058131496
107,07fd32cae384491db3af047d64f7ad33,0.7732930742279429,-78.28107324130403
108,426f54d964e945ffb560059e67b79803,0.7093828410110995,-78.67103697947839
109,130f082b988e456d958a6377ff866985,0.7552949940857706,-78.80741354485566
110,1156dd63bc9342a595850ab261edc19c,0.17589356752362903,-78.67059646639743
111,f45bb95de5bb43cab809bb6b9f97a768,0.24066519144313195,-78.94460891010154
112,ab886300f52d4af1a7810b92e8340d97,0.8873963487216588,-78.79489755466147
113,cc5af1047245482f907101ccb9c4663b,0.7849744751285607,-78.43588393101588
114,91d34128e6b24c52a7eda983f9af185a,0.4743775486185515,-78.61978924306078
115,6d17b2d4306540088c15f57a54e78599,0.48727914357283775,-78.27931698147923
116,b60d15a09ae845d3bf3d2037a014053e,0.27710276861926625,-78.58916083557924
117,c6455df2c8634c64ab3d4325c05afc72,0.014780561512255397,-78.97558673878135
118,e8d9edb5cfa94ba08c6a98b0eb24a481,0.6997726433145108,-78.45679740986745
119,c3b144b07b5d4790ab5f5faa8af3056e,0.5994998800357585,-78.3821404590969
120,13ef5eb49b3e4ae4b79825699277eff4,0.767252780747592,-78.18128014046681
121,72650aa57c7f4b8a84f95a10b6615fa5,0.5681559550024178,-78.7816883651832
122,d798316a45ac4f97b39a8d0d197c06b3,0.02897565565960558,-78.54888053825057
123,f7c7f802111149a889b4863c8475a83b,0.8472042250188171,-78.35016890182354
124,5695d9e9529f4858819c001f859e604c,0.5802266797817187,-78.05798405594471
125,c47849fb587b461b994bedd52412247c,0.10023504677235168,-78.07786432671138
126,5dda82f2fcfd483b965e0d567c8948da,0.8968791887366033,-78.23714068957872
127,161cb9ba13b24082b0445d46bb68900b,0.07059135532309138,-78.79361909112373
128,fdfee07b973a4e108cb091372dd70d9c,0.7847228954331246,-78.83230171157597
129,44e62ad2b574441caabc010f3b398045,0.6677136516801765,-78.18434997812552
130,d4760f5a8a404058912499a4e785823d,0.11282742196464847,-78.18373831698986
131,2c0ba5e45ddb406bb5f1a1b4ad946ee0,0.24424851196227088,-78.33866295943524
132,f79b4c4f0cea4edba1e77943cae10e43,0.03911415096845009,-78.55124222801109
133,7e403f06f56a405e81b60d22ea981ea0,0.49752666161910963,-78.24413819691672
134,4fba93a6419e4ec7bdf98a2955b2a124,0.6693209597863824,-78.9524819640618
135,6ac59a1c5f0b4cac866d3945b89d2fa2,0.15102317031649717,-78.97060868152715
136,318e978785184e17a7b549dbfd47010a,0.42671385282421675,-78.83743175800782
137,8b00f1b77b3045618a3d45325bc26ef7,0.25437003541852077,-78.71194327542649
138,21bccb0d8fd340dd8eb19b26582f76e2,0.5684559494007709,-78.37494897490801
139,f0aafec764dc48608e0e1778f5238968,0.13770088515609716,-78.41861077588656
140,4454b0617b984540842850d08f54a2c7,0.02272652141167104,-78.16732251486384
141,1a6aab5b798b4898aa051a7ba57840f2,0.8611321231856832,-78.42389369319412
142,74726842b6904092bc5902a8e51c2883,0.6268389271821838,-78.77779702588688
143,949157dc25bc40ea86472bbdfafceea2,0.11782522955637782,-78.12483577942308
144,46a84de84b554f3a8d35a90e20a74738,0.3091365069131377,-78.56523006323118
145,6b256cdb72954fe58069501305a11934,0.8453298610679777,-78.56148909745136
146,78962644b80e44e0940af6ffef8703db,0.5607709103825282,-78.78083074936958
147,8451f90ed2ba43bb898acb1e7855951e,0.23120505884837247,-78.71619872260568
148,8953cab61f9641b8be56eee2a5790e58,0.861365541372887,-78.7373252186448
149,06918df9614c46178617161c1d5197b7,0.7155771607391316,-78.2263552129782
150,0c95dfe63b3749f791a20666f346cf12,0.06383965968531184,-78.4999041017624
151,b715c1ed78934e43b81953c0357bd92e,0.1686681371064183,-78.32590829470527
152,9825ff4fd342422299050a896e385f47,0.6953788532814608,-78.88210008188484
153,51e0c07d514f4b8580ab12414c484176,0.07174605234864422,-78.62315723492895
154,558c57eff0f047669feb0463460d71d1,0.5553611201792662,-78.94546989734539
155,218a245bdc6e4e138c38fa9f09d8b8f6,0.21859757493863913,-78.69683704134924
156,ffc58279a27641269bcde2f75ddfd4ea,0.11738712448086266,-78.5750631169378
157,f9c067f9626d4c1fb8f6668fa8e43f32,0.34385137030120344,-78.30417950814069
158,5a0ad883b88e4b178c2bb4b65ae6fb86,0.8975438189001143,-78.41318000247715
159,3ba7dd4930f1416ea274aae0c34c7e59,0.2598358967667033,-78.85307167273683
160,a78e75db263d4805870302c0b776a1fa,0.6406969108632672,-78.74850345374864
161,50d75c5fd9ad45de93f756250299f8ea,0.8696108328357554,-78.30800736616997
162,2b0ee97804f04a4ab023d66381e1b6e6,0.40484759909687207,-78.48387325932809
163,dc9096a6c555461a87aa2402a16bcf59,0.05591718903827775,-78.43500593853965
164,f09afc3ec36c4c82998bda00df60ece8,0.668880758518671,-78.14561636178867
165,b6549d44ce144a328933540f5fbae7a4,0.7479049107281535,-78.13323876493774
166,b8455f17768548a0835ad23200268e1f,0.303222758956271,-78.98900902418077
167,f22ef49bad12449f9431435658dbf464,0.39097159623489885,-78.12988730318982
168,d8f2dd7362eb4d9ba5906f039bae06c4,0.8539543483947211,-78.57720424024423
169,78848d9acf904c1fbf0ce160f46b7030,0.8178783570003895,-78.82810856763808
170,0840b035192c4fd385cf5d3449a2994f,0.447532727719895,-78.78199841166533
171,642ba702d6324ffd8acd2f62b5f937f4,0.7938305566514883,-78.28614375222816
172,1268b11e1d1b4ba79431a1fb3ce3da88,0.49037569433407807,-78.39199590963224
173,1c355898412e4981ac11db86345dfd9f,0.6927793542546365,-78.11632820981988
174,8eec3b80c71146abbcd71d950ca86beb,0.34992713560768535,-78.75055501577182
175,448e594e76c14bcd8e87739eadeebcf3,0.3133348206895048,-78.48844791797077
176,0a83bdb96b6d49c4befe6bc5a766fb81,0.6987752411706423,-78.04278270790344
177,6ac8ece74f5c46d98adce8cd7cbfc334,0.41667651262005645,-78.42353463842731
178,20b70cd7a75a4b38b52f0908f0ac011a,0.8545821204456228,-78.1518842455104
179,5e2b7853b48849a5b1e6c75d5eeae2ec,0.8757117062089455,-78.62704413521125
180,bd75834089fb48eeadeb5326c6af21d3,0.2724803903661668,-78.7321799421854
181,286d28e98d154bc1ba407f39968b516e,0.712638233068376,-78.00502619493629
182,7939357cf4554a5ba9af502dd749c24e,0.5094412825289582,-78.55227345496256
183,f53f873f45884577a0566d1be7899d66,0.44619728426273064,-78.79611338452027
184,2898c7345acc4d66806d21449fc935e5,0.39165124962233683,-78.28444217951329
185,1abecf8a04bd402a830d9627a22ce7c8,0.6287726278292595,-78.81802390192551
186,e03a97588e6e40c6affc73d7bd1ae29d,0.27200103039583484,-78.61226897615519
187,8f60d54a292c41e5b294d2961f8b61e2,0.6179954734028292,-78.47551417695203
188,3ea66d3c114044958c71d45a2d4b29dd,0.6627230961207583,-78.13410673841518
189,df7815ec39534f30a90e2694443f5a92,0.2849746534514729,-78.62909852865059
190,8559581de73a4705bf9e6c9af9e00050,0.5069927775013047,-78.39069103629222
191,e0359e00e8af40b7a83bd30bc8b26725,0.1579895041777517,-78.70754905206591
192,f522393c0fe547889f4ec54bffbbe151,0.5392264839202704,-78.08620327380865
193,dad2d2dd3e0c499cb54f23e78bdce904,0.8249212142728402,-78.87334899591895
194,4dc0b46b8690488490bb9e4ba003219a,0.11366794452719371,-78.76504439717856
195,3124f924183744428bbf258c747666fe,0.679302674711305,-78.1560089809189
196,9d3cb35832c44d1891b0336cce96ab43,0.6555880376143649,-78.9504085879514
197,d4c77e2318744e9392e6c5b24e129743,0.798527329117112,-78.53518997869001
198,9cfc55c2e9ec469dae57f2e1a3cc5a51,0.25517167325306894,-78.90066064017472
199,edcf478d61194e898f9471cb79ac33b0,0.5894397548839595,-78.48308608447421
200,3d9477e1c5d7431b930d2884e6a2cd35,0.8680600815114585,-78.00834271658567
201,c8408d4097044b6590c117ec44a7f371,0.48581846283568625,-78.96488243394498
202,111cb28501294952af7972e40eee9935,0.5387911824164432,-78.24100256846836
203,f91957057f6c4591984cdf9e27b38f62,0.6326376088148592,-78.4444585233649
204,3948f748788943798974c00f4a7b7ff6,0.5942748199180822,-78.66488457224209
205,7dea5d2706fe4adebb72052e28fb2307,0.3386001969459488,-78.653654371699
206,524b2fe3388348c2bd9b16f5140daaed,0.5078576613318699,-78.01285322793301
207,ad97bcf2a5b94b5e8b51f31047428059,0.8522526123334272,-78.03409665653916
208,3828be2c9a0446e5b7bb45b19732094f,0.8054768199862491,-78.37012656378701
209,bcf601f6ae534678a1d3b852e7032afe,0.4854293469960719,-78.42129882162077
210,85bb9f9cef784148926446bf631b9d59,0.3246526570354743,-78.61685439817815
211,b78a734b29e34f2595e8d3ad0502ce11,0.7126668270837342,-78.3704223429866
212,1c014467fd8941a390452591fb8f22c4,0.8635244355473175,-78.37714245999268
213,6f20060621dd49e2a760756c22d78c9f,0.6014749213152495,-78.04564800725963
214,d8f2247b0ae440b9b7c2191e79503120,0.015841881787340608,-78.74864638856123
215,2d0cbdc5bee6451fb655f7ae8a73e6ea,0.4210652661754301,-78.85886760668087
216,144d4eac87424fdcb94083efccec4de2,0.3118504447589423,-78.37172078457583
217,cad9ffce7af242458cee088fba82c676,0.15951305796286236,-78.9290662576688
218,fde2911a477b4ef5b22be451bd726d5c,0.8809476465345474,-78.1904474757423
219,82c9efa5e20b447c8667566baaed421e,0.18242990438767115,-78.05126292697489
220,20b1689ac25f4bedb4a09187cf4ecb39,0.3781342133510069,-78.49102105186479
221,43e700b00f794757a3623b909a96940a,0.4583458888262937,-78.71718824383909
222,6c6f0d041bbe442d8afb2fcb436d99b6,0.5829287485536553,-78.63008293555497
223,25de7435d52841c296e5904d6a9e78db,0.8817596438510862,-78.99404380664514
224,ec016e7e0b3d4e6681963cfc261ad8d1,0.24620473729130435,-78.95757196060104
225,0f632d76e6494a55ac11041dee5a2a9a,0.5641445516525768,-78.64417653892575
226,1c67007dc7694a5e94ce1cdabe20d94c,0.8805291750340032,-78.77233012511994
227,24d6fa14d3a9441cb47f77fa7ad41c1a,0.397274748420984,-78.12774353994354
228,ad39e46ce22c4cb485f02b697e3baa29,0.04307657695623462,-78.82957408010542
229,724030e26fce4e8e9652faf3acbbd793,0.4855711949769567,-78.96618572541836
230,e4c8a4eea54c49e9917c287c47cf7d7c,0.5386205989425197,-78.80949597892263
231,94e2a589e7e2472cb45dfdf900b2178a,0.28346967854829663,-78.01663196303137
232,e59fa05828874b72823ff90e362220ca,0.06615667585231766,-78.5177375324605
233,d842457cb9f6458ab45e2a61ccbf0509,0.6459165940985053,-78.01317863985196
234,e9c3df2e605b41c488d197b83caa3a33,0.2713062498704888,-78.68039292939562
235,2ffd025dfde44c76b9583774e7525723,0.4074815588573944,-78.4758279451576
236,265ee47a8c3344338258e60ff62e4089,0.4785039881211623,-78.9913909373479
237,e3fce01ae8874803ae5a764c422a0770,0.7526565125306621,-78.58522354341481
238,1849a14c61e244e5b4f12b772535d1ea,0.017821278272883878,-78.1229757620019
239,b9b6400f918e45958b4505be284f32d3,0.4579260602927176,-78.86196666183962
240,bf2930c31e154ed9995689597d4ebd92,0.5006995238816319,-78.76556049751795
241,1cca3084a207454eaf4741558a559b2b,0.6608676232718107,-78.18086798230507
242,884fdfc209aa4d50941affb8b4881b39,0.6027849684110578,-78.63179972998255
243,8a94a6a8c8ea45a98cddb62ac033a81e,0.8931081096808322,-78.19743196313621
244,78c469127c7b4a97aea8420cd2e0619b,0.8082163492727752,-78.9231486762245
245,58f447ab621e425ca3bf7429ece1ad1a,0.04655781653641753,-78.82068941371116
246,5a9167867fd640299c1dda4f5d432583,0.7817925676184002,-78.26864392566628
247,7d066078d5764f80bef7fa922454161a,0.26154208932794054,-78.50242072286585
248,9f5dedd1650944309aa52804d1b86bcb,0.6311432806224505,-78.34663166968822
249,767886a1f84647c0b5917069184274f2,0.0310979976193698,-78.89081095181818
250,9d77bbbd66e94498a81c1fe0cf078892,0.5833445630811952,-78.99146704473867
251,5e449b9e36284df386cc70b0adb0dbab,0.1580833458605017,-78.62360484965257
252,9c3c2c1e11cb458ba46f63dd3740ddb4,0.18184610037371102,-78.75652174655056
253,83c05959f27b4ab0a46923f5d293b628,0.6676473975412097,-78.77334077731932
254,f540fc2a570d49eb8f24202b952d8305,0.038844206000273516,-78.43315087214546
255,64c67da7371a47b39b77efee381c7a90,0.022710268726434803,-78.7130440492821
256,8889d4fa742b454e9992a3785470aa1f,0.0809347182687693,-78.06699993091512
257,c5f24010b97c41f7b70e5ba467c88098,0.30106636744750553,-78.34655333011386
258,2c68f791bec54fd7ab7c4d4e9a21315e,0.826676952666828,-78.02623375556628
259,9d954661d5694d7aaab79627891d80aa,0.5973972831470975,-78.87702614243179
260,c87de9d78dfb41029c6f632b51d24832,0.46218486595292935,-78.68743756478314
261,d611660e285348e790dd500203b3f889,0.48055566866558364,-78.67807305123308
262,eaa017a5c7f543dc8304539a78be9dcf,0.5162891689010428,-78.96469792939303
263,54e0f713f87540128ab2e1500fd54191,0.2513054851411654,-78.53306757765274
264,f4b87497cbd14104894cd2c0c75e4cf0,0.17763266788213533,-78.89406441454074
265,cf4f81895f5b45f3b5f1074b14115ccc,0.4279890972507014,-78.5206240472806
266,77db36c5cafb4f3c860be2d9e250e997,0.8770144616603488,-78.49773112626973
267,2d18e12f401d46418c0d4782775a2214,0.01664812293570307,-78.86647157427275
268,5f5868d383a74e018e15647200c9d212,0.5331139514311055,-78.05689035133115
269,bb26da8761274a349c3a7d4b2bbad726,0.09169765538753605,-78.21732347636703
270,1d000419aae940b7b1f6b8647958622b,0.7402682619175676,-78.29744834618288
271,a0e7feb0ef8544b1bbae6f6ef4d9fb6e,0.8057276027681222,-78.5060890538709
272,c638b30cce914190acd4eff15736564e,0.2576865765122777,-78.41943592544142
273,3c0529467ff14ff9b786b4ddd3b0814f,0.43349900520280643,-78.3706198791472
274,37acad3a1364444884a2cdf54411155d,0.8953639178599296,-78.90903607459678
275,b1fdfb9c04ef4a918ab94774892e2e65,0.5983510628728984,-78.6152503861415
276,98382af9aed04d2ab86065284ece8581,0.22957705227998135,-78.24464964685406
277,670bbbe87de144589529ef3218cedc1a,0.35000437300316994,-78.95375283415478
278,7d8d9355f02f4145b423e48ab8b4b0eb,0.6595011728274733,-78.88862009331658
279,4a4202973aa54689a19f1b8e66eac223,0.8819129403194709,-78.59431188443577
280,b2623a540483401388d22c369bff5ab3,0.18663194558680898,-78.9415203457547
281,e0ceb144bb904070b30fb54805df2cab,0.5638996881577084,-78.9432602203421
282,c31a0027883242a997bd259f88f91cfb,0.4979733365240163,-78.43846150563719
283,557c3622cd3c4163835835643d13b570,0.611042546617081,-78.08543323069642
284,fd250292bff749c8804cd1ecfe1cd455,0.04981361498867748,-78.98390457674324
285,e594d7bfb99c455786a72ec22c34da70,0.05161918672697962,-78.31699487509884
286,4716d5ba490448998953891d7e4ae6ca,0.6761463439892806,-78.88790782547923
287,d3b6996b14b84a48ab824f34e79f07c3,0.5693019424966761,-78.26149252773713
288,a034894bee174a7eb2de83aed9ec95a0,0.8601484593631528,-78.90750455260273
289,74838889f7694ab5b97560516547fa04,0.6184724980763396,-78.98322080252966
290,ac7179a5e8544de1a1a94ef216812841,0.8266021501413423,-78.99112597503924
291,42e0fb8f273a40f3b8dfb93bbd2d0987,0.8606272068306763,-78.75693792450376
292,c963e82236f74761816dd4a34c6cb376,0.8460943903965908,-78.65752505112205
293,f94ca3b3dbb0437ca42f711662755681,0.42072064139699716,-78.31584539895748
294,3deb4c3d544e4fe99063e2ce1e1d7d47,0.8499052871173826,-78.4411326103189
295,050eaa9f80974c3e9d7d2cd9b1a15440,0.8378902263926657,-78.46818001432554
296,bb6ee547edd449c9979d4940287c4713,0.6626420068111866,-78.26993382414224
297,e71f1567537d47c1b3c3c3e8a11cd414,0.11305373601853924,-78.85927236002871
298,061904ee450d44c6b6e895846cd9cca7,0.7388906222161474,-78.42654766961148
299,b5ec961a1b9c429f9700989da4aa692c,0.2447031899833936,-78.51040149629802
300,e918f1393fb34a948381d539f44332c0,0.5549343968539274,-78.54360246800543
301,a66c7e0da5774ee3812211210208f7a4,0.6024178539626596,-78.17302781779422
302,957ee060374c49e39d63aeb44804a234,0.5091880420389095,-78.73728563216729
303,fbd066e4f7424bf4a1272ae0d6f819d7,0.6351019973799091,-78.75878010125395
304,b8c699e6a4184ad88f00a4ab86001289,0.7037009728344957,-78.28212018098715
305,7ac822d1d8b247bcac6527b1febe6ba8,0.5484058834586595,-78.02110535446654
306,1557cae497324e859159359157452300,0.3101676915400875,-78.85851690006963
307,bf6c14d0276848d5b9dab0f30d7e57cf,0.08022418699481912,-78.27955655026828
308,82a7c31b64844dada6c1e4cab3de9ed1,0.3065224565198908,-78.72310232392793
309,c2bf1edc3abc4be0906dcc537fafc8db,0.5580884238376072,-78.7831654219398
310,71ccbfa5998a4ce6ab842b157d1c1efb,0.34599131765427366,-78.42939885454348
311,6f42c057848c4c1c98b91ea3c52b15d1,0.4420659067614092,-78.59694908498604
312,52a438e2c944471b857054cd092b2dbe,0.601362621473834,-78.03049522454833
313,abf82c20c09241f4b086b920e173f19a,0.28835516002354833,-78.11167076772242
314,25852dda22014747bc7d411f0e21a035,0.6759211468425088,-78.98356083608026
315,6ae3bd1efb6640ee87f55a2715d38377,0.598601144457327,-78.28771372473383
316,8fc240e977464e77982fc5c019f1e262,0.008418435121235334,-78.03263306709788
317,a746f8ee60a544b287e388d08def3277,0.6115647670654895,-78.85110809697208
318,0bfb06445dc74a569b34c9b2c41a817c,0.4520375700059594,-78.4705582603189
319,253cd3264d0e41bba2217d5c11af495a,0.6933643438990682,-78.59085364661453
320,7862742a732a4def879a238c4145260d,0.6840211557587701,-78.96586098306716
321,93dfeac5e8844653a4c1c6d9307614d0,0.21789912106918533,-78.7466991989476
322,d1fc5fc323e24e759559655f4c257104,0.005767233436605956,-78.70749599553317
323,b56e01dfe61f46f0a875e7c3dd109a05,0.4027077428401928,-78.1650209319605
324,dd91275326a0476c9c83e1e22ed88f05,0.6227342237937274,-78.01873640343717
325,201633fcd1cd45b2926f01800492d95e,0.09286584246346556,-78.26733429922385
326,1a79af18d4434f04b2a10db8ade50fc8,0.07902623710347788,-78.34550164714909
327,e0e1a948b75241048183ff8e0a47ab98,0.7869703533900062,-78.06977358490231
328,645495fa5f67431487c13a04b1914fa0,0.703945780931571,-78.71001215958978
329,a8f20e86b1494806b0c23dc6e191a7dc,0.6992295658301017,-78.7073659830225
330,d45ca2aa8b134733aa6bbe8688f3979e,0.6894741461094407,-78.47347898840093
331,efdd191835af41eaabeacb73f08d5341,0.8331890728265907,-78.66434589497679
332,12ccdbb21703444a9b2aeb8413954304,0.8706603165977219,-78.21381770274355
333,608ebfbb04df4c7f90bf495810453aaf,0.4449035133570938,-78.69004466380723
334,21302141cb1043129e8a4a6f3865eedc,0.05798266094707393,-78.83772258553542
